Index,Col1,Col2,Col3,Date,Col4,Col5,Col6,Col7,Col8,Col9,Col10,Col11,Col12,Col13,Col14,Col15,Col16,Col17,Col18,Col19,Col20,Col21,Col22,Col23,Col24,Col25
,137915,237915,337915,2019-01-02,,,,,,,,,,,,,,,,,,,,,,
,137916,237916,337916,2019-01-02,,,,,,,,,,,,,,,,,,,,,,
,137917,237917,337917,2019-01-02,,,,,,,,,,,,,,,,,,,,,,
,137918,237918,337918,2019-01-02,,,,,,,,,,,,,,,,,,,,,,
,137919,237919,337919,2019-01-02,,,,,,,,,,,,,,,,,,,,,,
,137920,237920,337920,2019-01-02,,,,,,,,,,,,,,,,,,,,,,
,137921,237921,337921,2019-01-02,,,,,,,,,,,,,,,,,,,,,,
,137922,237922,337922,2019-01-02,,,,,,,,,,,,,,,,,,,,,,
,137923,237923,337923,2019-01-02,,,,,,,,,,,,,,,,,,,,,,
,137924,237924,337924,2019-01-02,,,,,,,,,,,,,,,,,,,,,,
,137925,237925,337925,2019-01-02,,,,,,,,,,,,,,,,,,,,,,
,137926,237926,337926,2019-01-02,,,,,,,,,,,,,,,,,,,,,,
,137927,237927,337927,2019-01-02,,,,,,,,,,,,,,,,,,,,,,
,137928,237928,337928,2019-01-02,,,,,,,,,,,,,,,,,,,,,,
,137929,237929,337929,2019-01-02,,,,,,,,,,,,,,,,,,,,,,
,137930,237930,337930,2019-01-02,,,,,,,,,,,,,,,,,,,,,,
,137931,237931,337931,2019-01-02,,,,,,,,,,,,,,,,,,,,,,
,137932,237932,337932,2019-01-02,,,,,,,,,,,,,,,,,,,,,,
,137933,237933,337933,2019-01-02,,,,,,,,,,,,,,,,,,,,,,
,137934,237934,337934,2019-01-02,,,,,,,,,,,,,,,,,,,,,,
,137935,237935,337935,2019-01-02,,,,,,,,,,,,,,,,,,,,,,
,137936,237936,337936,2019-01-02,,,,,,,,,,,,,,,,,,,,,,
,137937,237937,337937,2019-01-02,,,,,,,,,,,,,,,,,,,,,,
,137938,237938,337938,2019-01-02,,,,,,,,,,,,,,,,,,,,,,
,137939,237939,337939,2019-01-02,,,,,,,,,,,,,,,,,,,,,,
,137940,237940,337940,2019-01-02,,,,,,,,,,,,,,,,,,,,,,
,137941,237941,337941,2019-01-02,,,,,,,,,,,,,,,,,,,,,,
,137942,237942,337942,2019-01-02,,,,,,,,,,,,,,,,,,,,,,
,137943,237943,337943,2019-01-02,,,,,,,,,,,,,,,,,,,,,,
,137944,237944,337944,2019-01-02,,,,,,,,,,,,,,,,,,,,,,
,137945,237945,337945,2019-01-02,,,,,,,,,,,,,,,,,,,,,,
,137946,237946,337946,2019-01-02,,,,,,,,,,,,,,,,,,,,,,
,137947,237947,337947,2019-01-02,,,,,,,,,,,,,,,,,,,,,,
,137948,237948,337948,2019-01-02,,,,,,,,,,,,,,,,,,,,,,
,137949,237949,337949,2019-01-02,,,,,,,,,,,,,,,,,,,,,,
,137950,237950,337950,2019-01-02,,,,,,,,,,,,,,,,,,,,,,
,137951,237951,337951,2019-01-02,,,,,,,,,,,,,,,,,,,,,,
,137952,237952,337952,2019-01-02,,,,,,,,,,,,,,,,,,,,,,
,137953,237953,337953,2019-01-02,,,,,,,,,,,,,,,,,,,,,,
,137954,237954,337954,2019-01-02,,,,,,,,,,,,,,,,,,,,,,
,137955,237955,337955,2019-01-02,,,,,,,,,,,,,,,,,,,,,,
,137956,237956,337956,2019-01-02,,,,,,,,,,,,,,,,,,,,,,
,137957,237957,337957,2019-01-02,,,,,,,,,,,,,,,,,,,,,,
,137958,237958,337958,2019-01-02,,,,,,,,,,,,,,,,,,,,,,
,137959,237959,337959,2019-01-02,,,,,,,,,,,,,,,,,,,,,,
,137960,237960,337960,2019-01-02,,,,,,,,,,,,,,,,,,,,,,
,137961,237961,337961,2019-01-02,,,,,,,,,,,,,,,,,,,,,,
,137962,237962,337962,2019-01-02,,,,,,,,,,,,,,,,,,,,,,
,137963,237963,337963,2019-01-02,,,,,,,,,,,,,,,,,,,,,,
,137964,237964,337964,2019-01-02,,,,,,,,,,,,,,,,,,,,,,
,137965,237965,337965,2019-01-02,,,,,,,,,,,,,,,,,,,,,,
,137966,237966,337966,2019-01-02,,,,,,,,,,,,,,,,,,,,,,
,137967,237967,337967,2019-01-02,,,,,,,,,,,,,,,,,,,,,,
,137968,237968,337968,2019-01-02,,,,,,,,,,,,,,,,,,,,,,
,137969,237969,337969,2019-01-02,,,,,,,,,,,,,,,,,,,,,,
,137970,237970,337970,2019-01-02,,,,,,,,,,,,,,,,,,,,,,
,137971,237971,337971,2019-01-02,,,,,,,,,,,,,,,,,,,,,,
,137972,237972,337972,2019-01-02,,,,,,,,,,,,,,,,,,,,,,
,137973,237973,337973,2019-01-02,,,,,,,,,,,,,,,,,,,,,,
,137974,237974,337974,2019-01-02,,,,,,,,,,,,,,,,,,,,,,
,137975,237975,337975,2019-01-02,,,,,,,,,,,,,,,,,,,,,,
,137976,237976,337976,2019-01-02,,,,,,,,,,,,,,,,,,,,,,
,137977,237977,337977,2019-01-02,,,,,,,,,,,,,,,,,,,,,,
,137978,237978,337978,2019-01-02,,,,,,,,,,,,,,,,,,,,,,
,137979,237979,337979,2019-01-02,,,,,,,,,,,,,,,,,,,,,,
,137980,237980,337980,2019-01-02,,,,,,,,,,,,,,,,,,,,,,
,137981,237981,337981,2019-01-02,,,,,,,,,,,,,,,,,,,,,,
,137982,237982,337982,2019-01-02,,,,,,,,,,,,,,,,,,,,,,
,137983,237983,337983,2019-01-02,,,,,,,,,,,,,,,,,,,,,,
,137984,237984,337984,2019-01-02,,,,,,,,,,,,,,,,,,,,,,
,137985,237985,337985,2019-01-02,,,,,,,,,,,,,,,,,,,,,,
,137986,237986,337986,2019-01-02,,,,,,,,,,,,,,,,,,,,,,
,137987,237987,337987,2019-01-02,,,,,,,,,,,,,,,,,,,,,,
,137988,237988,337988,2019-01-02,,,,,,,,,,,,,,,,,,,,,,
,137989,237989,337989,2019-01-02,,,,,,,,,,,,,,,,,,,,,,
,137990,237990,337990,2019-01-02,,,,,,,,,,,,,,,,,,,,,,
,137991,237991,337991,2019-01-02,,,,,,,,,,,,,,,,,,,,,,
,137992,237992,337992,2019-01-02,,,,,,,,,,,,,,,,,,,,,,
,137993,237993,337993,2019-01-02,,,,,,,,,,,,,,,,,,,,,,
,137994,237994,337994,2019-01-02,,,,,,,,,,,,,,,,,,,,,,
,137995,237995,337995,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,137996,237996,337996,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,137997,237997,337997,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,137998,237998,337998,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,137999,237999,337999,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,138000,238000,338000,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,138001,238001,338001,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,138002,238002,338002,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,138003,238003,338003,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,138004,238004,338004,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,138005,238005,338005,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,138006,238006,338006,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,138007,238007,338007,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,138008,238008,338008,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,138009,238009,338009,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,138010,238010,338010,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,138011,238011,338011,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,138012,238012,338012,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,138013,238013,338013,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,138014,238014,338014,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,138015,238015,338015,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,138016,238016,338016,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,138017,238017,338017,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,138018,238018,338018,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,138019,238019,338019,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,138020,238020,338020,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,138021,238021,338021,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,138022,238022,338022,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,138023,238023,338023,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,138024,238024,338024,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,138025,238025,338025,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,138026,238026,338026,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,138027,238027,338027,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,138028,238028,338028,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,138029,238029,338029,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,138030,238030,338030,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,138031,238031,338031,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,138032,238032,338032,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,138033,238033,338033,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,138034,238034,338034,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,138035,238035,338035,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,138036,238036,338036,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,138037,238037,338037,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,138038,238038,338038,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,138039,238039,338039,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,138040,238040,338040,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,138041,238041,338041,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,138042,238042,338042,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,138043,238043,338043,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,138044,238044,338044,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,138045,238045,338045,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,138046,238046,338046,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,138047,238047,338047,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,138048,238048,338048,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,138049,238049,338049,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,138050,238050,338050,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,138051,238051,338051,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,138052,238052,338052,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,138053,238053,338053,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,138054,238054,338054,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,138055,238055,338055,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,138056,238056,338056,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,138057,238057,338057,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,138058,238058,338058,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,138059,238059,338059,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,138060,238060,338060,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,138061,238061,338061,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,138062,238062,338062,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,138063,238063,338063,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,138064,238064,338064,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,138065,238065,338065,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,138066,238066,338066,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,138067,238067,338067,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,138068,238068,338068,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,138069,238069,338069,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,138070,238070,338070,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,138071,238071,338071,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,138072,238072,338072,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,138073,238073,338073,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,138074,238074,338074,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,138075,238075,338075,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,138076,238076,338076,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,138077,238077,338077,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,138078,238078,338078,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,138079,238079,338079,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,138080,238080,338080,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,138081,238081,338081,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,138082,238082,338082,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,138083,238083,338083,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,138084,238084,338084,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,138085,238085,338085,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,138086,238086,338086,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,138087,238087,338087,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,138088,238088,338088,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,138089,238089,338089,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,138090,238090,338090,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,138091,238091,338091,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,138092,238092,338092,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,138093,238093,338093,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,138094,238094,338094,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,138095,238095,338095,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,138096,238096,338096,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,138097,238097,338097,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,138098,238098,338098,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,138099,238099,338099,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,138100,238100,338100,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,138101,238101,338101,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,138102,238102,338102,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,138103,238103,338103,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,138104,238104,338104,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,138105,238105,338105,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,138106,238106,338106,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,138107,238107,338107,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,138108,238108,338108,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,138109,238109,338109,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,138110,238110,338110,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,138111,238111,338111,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,138112,238112,338112,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,138113,238113,338113,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,138114,238114,338114,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,138115,238115,338115,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,138116,238116,338116,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,138117,238117,338117,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,138118,238118,338118,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,138119,238119,338119,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,138120,238120,338120,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,138121,238121,338121,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,138122,238122,338122,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,138123,238123,338123,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,138124,238124,338124,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,138125,238125,338125,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,138126,238126,338126,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,138127,238127,338127,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,138128,238128,338128,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,138129,238129,338129,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,138130,238130,338130,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,138131,238131,338131,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,138132,238132,338132,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,138133,238133,338133,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,138134,238134,338134,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,138135,238135,338135,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,138136,238136,338136,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,138137,238137,338137,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,138138,238138,338138,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,138139,238139,338139,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,138140,238140,338140,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,138141,238141,338141,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,138142,238142,338142,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,138143,238143,338143,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,138144,238144,338144,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,138145,238145,338145,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,138146,238146,338146,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,138147,238147,338147,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,138148,238148,338148,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,138149,238149,338149,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,138150,238150,338150,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,138151,238151,338151,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,138152,238152,338152,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,138153,238153,338153,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,138154,238154,338154,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,138155,238155,338155,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,138156,238156,338156,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,138157,238157,338157,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,138158,238158,338158,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,138159,238159,338159,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,138160,238160,338160,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,138161,238161,338161,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,138162,238162,338162,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,138163,238163,338163,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,138164,238164,338164,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,138165,238165,338165,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,138166,238166,338166,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,138167,238167,338167,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,138168,238168,338168,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,138169,238169,338169,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,138170,238170,338170,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,138171,238171,338171,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,138172,238172,338172,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,138173,238173,338173,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,138174,238174,338174,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,138175,238175,338175,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,138176,238176,338176,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,138177,238177,338177,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,138178,238178,338178,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,138179,238179,338179,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,138180,238180,338180,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,138181,238181,338181,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,138182,238182,338182,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,138183,238183,338183,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,138184,238184,338184,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,138185,238185,338185,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,138186,238186,338186,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,138187,238187,338187,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,138188,238188,338188,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,138189,238189,338189,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,138190,238190,338190,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,138191,238191,338191,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,138192,238192,338192,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,138193,238193,338193,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,138194,238194,338194,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,138195,238195,338195,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,138196,238196,338196,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,138197,238197,338197,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,138198,238198,338198,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,138199,238199,338199,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,138200,238200,338200,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,138201,238201,338201,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,138202,238202,338202,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,138203,238203,338203,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,138204,238204,338204,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,138205,238205,338205,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,138206,238206,338206,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,138207,238207,338207,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,138208,238208,338208,2019-01-03,,,,,,,,,,,,,,,,,,,,,,
,138209,238209,338209,2019-01-01,,,,,,,,,,,,,,,,,,,,,,
,138210,238210,338210,2019-01-01,,,,,,,,,,,,,,,,,,,,,,
,138211,238211,338211,2019-01-01,,,,,,,,,,,,,,,,,,,,,,
,138212,238212,338212,2019-01-01,,,,,,,,,,,,,,,,,,,,,,
,138213,238213,338213,2019-01-01,,,,,,,,,,,,,,,,,,,,,,
,138214,238214,338214,2019-01-01,,,,,,,,,,,,,,,,,,,,,,
,138215,238215,338215,2019-01-01,,,,,,,,,,,,,,,,,,,,,,
,138216,238216,338216,2019-01-01,,,,,,,,,,,,,,,,,,,,,,
,138217,238217,338217,2019-01-01,,,,,,,,,,,,,,,,,,,,,,
,138218,238218,338218,2019-01-01,,,,,,,,,,,,,,,,,,,,,,
,138219,238219,338219,2019-01-01,,,,,,,,,,,,,,,,,,,,,,
,138220,238220,338220,2019-01-01,,,,,,,,,,,,,,,,,,,,,,
,138221,238221,338221,2019-01-01,,,,,,,,,,,,,,,,,,,,,,
,138222,238222,338222,2019-01-01,,,,,,,,,,,,,,,,,,,,,,
,138223,238223,338223,2019-01-01,,,,,,,,,,,,,,,,,,,,,,
,138224,238224,338224,2019-01-01,,,,,,,,,,,,,,,,,,,,,,
,138225,238225,338225,2019-01-01,,,,,,,,,,,,,,,,,,,,,,
,138226,238226,338226,2019-01-01,,,,,,,,,,,,,,,,,,,,,,
,138227,238227,338227,2019-01-01,,,,,,,,,,,,,,,,,,,,,,
,138228,238228,338228,2019-01-01,,,,,,,,,,,,,,,,,,,,,,
,138229,238229,338229,2019-01-01,,,,,,,,,,,,,,,,,,,,,,
,138230,238230,338230,2019-01-01,,,,,,,,,,,,,,,,,,,,,,
,138231,238231,338231,2019-01-01,,,,,,,,,,,,,,,,,,,,,,
,138232,238232,338232,2019-01-01,,,,,,,,,,,,,,,,,,,,,,
,138233,238233,338233,2019-01-01,,,,,,,,,,,,,,,,,,,,,,
,138234,238234,338234,2019-01-01,,,,,,,,,,,,,,,,,,,,,,
,138235,238235,338235,2019-01-01,,,,,,,,,,,,,,,,,,,,,,
,138236,238236,338236,2019-01-01,,,,,,,,,,,,,,,,,,,,,,
,138237,238237,338237,2019-01-01,,,,,,,,,,,,,,,,,,,,,,
,138238,238238,338238,2019-01-01,,,,,,,,,,,,,,,,,,,,,,
,138239,238239,338239,2019-01-01,,,,,,,,,,,,,,,,,,,,,,
,138240,238240,338240,2019-01-01,,,,,,,,,,,,,,,,,,,,,,
,138241,238241,338241,2019-01-01,,,,,,,,,,,,,,,,,,,,,,
,138242,238242,338242,2019-01-01,,,,,,,,,,,,,,,,,,,,,,
,138243,238243,338243,2019-01-01,,,,,,,,,,,,,,,,,,,,,,
,138244,238244,338244,2019-01-01,,,,,,,,,,,,,,,,,,,,,,
,138245,238245,338245,2019-01-01,,,,,,,,,,,,,,,,,,,,,,
,138246,238246,338246,2019-01-01,,,,,,,,,,,,,,,,,,,,,,
,138247,238247,338247,2019-01-01,,,,,,,,,,,,,,,,,,,,,,
,138248,238248,338248,2019-01-01,,,,,,,,,,,,,,,,,,,,,,
,138249,238249,338249,2019-01-01,,,,,,,,,,,,,,,,,,,,,,
,138250,238250,338250,2019-01-01,,,,,,,,,,,,,,,,,,,,,,
,138251,238251,338251,2019-01-01,,,,,,,,,,,,,,,,,,,,,,
,138252,238252,338252,2019-01-01,,,,,,,,,,,,,,,,,,,,,,
,138253,238253,338253,2019-01-01,,,,,,,,,,,,,,,,,,,,,,
,138254,238254,338254,2019-01-01,,,,,,,,,,,,,,,,,,,,,,
,138255,238255,338255,2019-01-01,,,,,,,,,,,,,,,,,,,,,,
,138256,238256,338256,2019-01-01,,,,,,,,,,,,,,,,,,,,,,
,138257,238257,338257,2019-01-01,,,,,,,,,,,,,,,,,,,,,,
,138258,238258,338258,2019-01-01,,,,,,,,,,,,,,,,,,,,,,
,138259,238259,338259,2019-01-01,,,,,,,,,,,,,,,,,,,,,,
,138260,238260,338260,2019-01-01,,,,,,,,,,,,,,,,,,,,,,
,138261,238261,338261,2019-01-01,,,,,,,,,,,,,,,,,,,,,,
,138262,238262,338262,2019-01-01,,,,,,,,,,,,,,,,,,,,,,
,138263,238263,338263,2019-01-01,,,,,,,,,,,,,,,,,,,,,,
,138264,238264,338264,2019-01-01,,,,,,,,,,,,,,,,,,,,,,
,138265,238265,338265,2019-01-01,,,,,,,,,,,,,,,,,,,,,,
,138266,238266,338266,2019-01-01,,,,,,,,,,,,,,,,,,,,,,
,138267,238267,338267,2019-01-01,,,,,,,,,,,,,,,,,,,,,,
,138268,238268,338268,2019-01-01,,,,,,,,,,,,,,,,,,,,,,
,138269,238269,338269,2019-01-01,,,,,,,,,,,,,,,,,,,,,,
,138270,238270,338270,2019-01-01,,,,,,,,,,,,,,,,,,,,,,
