"ID","Title","Created By","Created On","Estimate","Expected Result","Forecast","Module","Owner","Preconditions","Priority","References","Release","Section","Section Description","Steps","Steps","Steps (Additional Info)","Steps (Expected Result)","Steps (References)","Steps (Shared step ID)","Steps (Step)","Suite","Suite ID","TC Status","Type","Updated By","Updated On"
"C21962628","Verify that if any folder in the repo have more than 1000 files an error message should be thrown while doing a checkout","Dinesh Babu","7/31/2023 7:34 AM","","1. No error message should be thrown based on STU-3502","","GitHub","Dinesh Babu","","High","STU-2550","4.34","STU-2550: Support tracking folders in backend for git","","1. Navigate to Manager page
2. Click on the dropdown on the projectspace
3. Click on Git Checkout from Repository
4. Select the Repo and Branch
5. Click on Checkout button","","","","","","","Master","S1"," Manual","UI","Dinesh Babu","9/29/2023 7:42 PM"
"C21962629","Verify if user able to checkout repo without folders from Project space","Dinesh Babu","7/31/2023 7:34 AM","","1. Root folder should be created and all assets should be sent to it","","GitHub","Dinesh Babu","","High","STU-2550","4.34","STU-2550: Support tracking folders in backend for git","","1. Navigate to Manager page
2. Click on the dropdown on the projectspace
3. Click on Git Checkout from Repository
4. Select the Repo and Branch
5. Click on Checkout button","","","","","","","Master","S1"," In Progress","UI","Dinesh Babu","8/28/2023 2:11 AM"
"C21962630","Verify when user selects hard reset and discard untracked files while checkout all the assets and folders should be removed and replaced with new folders or assets","Dinesh Babu","7/31/2023 7:34 AM","","1. All folders should be removed and replaced with new repo folders
2. All untracked assets should be removed including from the shared folder","","GitHub","Dinesh Babu","","High","STU-2550","4.34","STU-2550: Support tracking folders in backend for git","","1. Navigate to Manager page
2. Click on the dropdown on the projectspace
3. Click on Git Checkout from Repository
4. Select the Repo and Branch
5. Select Hard Reset and Discard untracked files
6. Click on Checkout button","","","","","","","Master","S1"," In Progress","UI","Dinesh Babu","8/28/2023 2:11 AM"
"C21962631","GHES: Verify that when doing a checkout on the project space level the folders in git repo are created as folders under project space","Dinesh Babu","7/31/2023 7:34 AM","","1. The folders with same name on repo should be created under the Project Space
2. The assets in the folder should match with the Repo","","GitHub","Dinesh Babu","","High","STU-2550","4.34","STU-2550: Support tracking folders in backend for git","","1. Navigate to Manager page
2. Click on the dropdown on the projectspace
3. Click on Git Checkout from Repository
4. Select the Repo and Branch
5. Click on Checkout button","","","","","","","Master","S1"," In Progress","UI","Dinesh Babu","8/28/2023 2:11 AM"
"C21962632","GHES: Verify that when doing a checkout on the project space level all the assets in the the shared folder in git repo checked out to the shared folder in the Project space","Dinesh Babu","7/31/2023 7:34 AM","","1. The folders with same name on repo should be created under the Project Space
2. The assets from the shared folder in Repo should be checked out to the shared folder under Project Space","","GitHub","Dinesh Babu","","High","STU-2550","4.34","STU-2550: Support tracking folders in backend for git","","1. Navigate to Manager page
2. Click on the dropdown on the projectspace
3. Click on Git Checkout from Repository
4. Select the Repo and Branch
5. Click on Checkout button","","","","","","","Master","S1"," In Progress","UI","Dinesh Babu","8/28/2023 2:11 AM"
"C21962633","GHES: Verify that when doing a checkout on the project space level, the files in the git repo apart from the folders are checkedout to the root folder under the project space","Dinesh Babu","7/31/2023 7:34 AM","","1. The root folder should be created under the Project Space
2. The assets outside the folders in Repo should be checked out to the root folder under Project Space","","GitHub","Dinesh Babu","","High","STU-2550","4.34","STU-2550: Support tracking folders in backend for git","","1. Navigate to Manager page
2. Click on the dropdown on the projectspace
3. Click on Git Checkout from Repository
4. Select the Repo and Branch
5. Click on Checkout button","","","","","","","Master","S1"," In Progress","UI","Dinesh Babu","8/28/2023 2:11 AM"
"C21962634","GHES: Verify that when doing a checkout on the project space level, the files in the git repo apart from the folders are checkedout to the root 1  folder which is created under the project space when there is a root folder already available","Dinesh Babu","7/31/2023 7:34 AM","","1. The folder(1)  should be created under the Project Space
2. The assets from the folder in Repo should be checked out to the folder(1) under Project Space","","GitHub","Dinesh Babu","","High","STU-2550","4.34","STU-2550: Support tracking folders in backend for git","","1. Navigate to Manager page
2. Click on the dropdown on the projectspace
3. Click on Git Checkout from Repository
4. Select the Repo and Branch
5. Click on Checkout button","","","","","","","Master","S1"," In Progress","UI","Dinesh Babu","8/28/2023 2:11 AM"
"C21962635","GHES: Verify that user is able to perform Git commit, pull, add, remove actions from the project space level","Dinesh Babu","7/31/2023 7:34 AM","","1. The untracked assets should change status to Added when user clicks on Add to Repo
2. The added asset should change status to Tracked when user clicks on Commit to Repo
3. The Tracked asset should change status to Removed when user clicks on Remove from Repo
4. The Removed asset should change status to Untrakced after Commit to Repo is clicked","","GitHub","Dinesh Babu","1. Repo with folders checked out to Project Space
2. Untracked Assets present in folders","High","STU-2550","4.34","STU-2550: Support tracking folders in backend for git","","1. Navigate to Manager page
2. Click on the dropdown on the projectspace
3. Click on Add to Repository (from git icon)
4. Click on Commit to Repository
5. Click on Remove from Repository (from git icon)
6. Click on Commit to Repository","","","","","","","Master","S1"," In Progress","UI","Dinesh Babu","8/28/2023 2:11 AM"
"C21962636","GHES: Verify that user is able to perform Git add, remove actions from the created folders","Dinesh Babu","7/31/2023 7:34 AM","","1. The untracked assets should change status to Added when user clicks on Add to Repo
2. The added asset should change status to Tracked when user clicks on Commit to Repo
3. The Tracked asset should change status to Removed when user clicks on Remove from Repo
4. The Removed asset should change status to Untrakced after Commit to Repo is clicked","","GitHub","Dinesh Babu","1. Repo with folders checked out to Project Space
2. Untracked Assets present in created folders","High","STU-2550","4.34","STU-2550: Support tracking folders in backend for git","","1. Navigate to Manager page
2. Click on the projectspace
3. Select the assetss in folders and click on Add to Repo from Git menu
4. Click on Commit to Repository
5. Click on Remove from Repository
6. Click on Commit to Repository","","","","","","","Master","S1"," In Progress","UI","Dinesh Babu","8/28/2023 2:11 AM"
"C21962637","GHES: Verify that user is able to perform Git  add, remove actions from the root folder","Dinesh Babu","7/31/2023 7:34 AM","","1. The untracked assets should change status to Added when user clicks on Add to Repo
2. The added asset should change status to Tracked when user clicks on Commit to Repo
3. The Tracked asset should change status to Removed when user clicks on Remove from Repo
4. The Removed asset should change status to Untrakced after Commit to Repo is clicked","","GitHub","Dinesh Babu","1. Repo with folders checked out to Project Space
2. Untracked Assets present in root folders","High","STU-2550","4.34","STU-2550: Support tracking folders in backend for git","","1. Navigate to Manager page
2. Click on the projectspace
3. Select the assetss in folders and click on Add to Repo from Git menu
4. Click on Commit to Repository
5. Click on Remove from Repository
6. Click on Commit to Repository","","","","","","","Master","S1"," In Progress","UI","Dinesh Babu","8/28/2023 2:11 AM"
"C21962638","GHES: Verify that user is able to perform Git  add, remove actions from the shared folder","Dinesh Babu","7/31/2023 7:34 AM","","1. The untracked assets should change status to Added when user clicks on Add to Repo
2. The added asset should change status to Tracked when user clicks on Commit to Repo
3. The Tracked asset should change status to Removed when user clicks on Remove from Repo
4. The Removed asset should change status to Untrakced after Commit to Repo is clicked","","GitHub","Dinesh Babu","1. Repo with folders checked out to Project Space
2. Untracked Assets present in shared folders","High","STU-2550","4.34","STU-2550: Support tracking folders in backend for git","","1. Navigate to Manager page
2. Click on the projectspace
3. Select the assetss in folders and click on Add to Repo from Git menu
4. Click on Commit to Repository
5. Click on Remove from Repository
6. Click on Commit to Repository","","","","","","","Master","S1"," In Progress","UI","Dinesh Babu","8/28/2023 2:11 AM"
"C21962639","GHES: Verify user is able to do Update git status from Project Space level, root, shared and other folders.","Dinesh Babu","7/31/2023 7:34 AM","","1. The locally updated assests changes status to Trakced Modified locally.
2. Remotely update assets changes status to Tracked Modified Remotely
3. Assets updated locally and remotely changes status to Tracked Conflict","","GitHub","Dinesh Babu","1. Repo with folders checked out to Project Space
2. Assets in the folders update locally/remotely/conflicts","High","STU-2550","4.34","STU-2550: Support tracking folders in backend for git","","1. Navigate to Manager page
2. Click on the projectspace
3. Click on the Update Git Status from the Git menu","","","","","","","Master","S1"," In Progress","UI","Dinesh Babu","8/28/2023 2:11 AM"
